1.000000E-11 , 1.000000E+13 , 1.289956E+10
1.000000E-11 , 1.000000E+14 , 6.901444E+10
1.000000E-11 , 1.000000E+15 , 2.180530E+10
1.000000E-11 , 1.000000E+16 , 3.731944E+09
1.000000E-11 , 1.000000E+17 , 1.881521E+09
1.000000E-11 , 1.000000E+18 , 1.696406E+09
1.000000E-11 , 1.000000E+19 , 1.677895E+09
1.000000E-10 , 1.000000E+13 , 1.272104E+10
1.000000E-10 , 1.000000E+14 , 6.848644E+10
1.000000E-10 , 1.000000E+15 , 2.321892E+10
1.000000E-10 , 1.000000E+16 , 5.453450E+09
1.000000E-10 , 1.000000E+17 , 3.631090E+09
1.000000E-10 , 1.000000E+18 , 3.448748E+09
1.000000E-10 , 1.000000E+19 , 3.430513E+09
1.000000E-09 , 1.000000E+13 , 1.218959E+10
1.000000E-09 , 1.000000E+14 , 6.699069E+10
1.000000E-09 , 1.000000E+15 , 2.786762E+10
1.000000E-09 , 1.000000E+16 , 1.105522E+10
1.000000E-09 , 1.000000E+17 , 9.319328E+09
1.000000E-09 , 1.000000E+18 , 9.145526E+09
1.000000E-09 , 1.000000E+19 , 9.128144E+09
1.000000E-08 , 1.000000E+13 , 1.077975E+10
1.000000E-08 , 1.000000E+14 , 6.300492E+10
1.000000E-08 , 1.000000E+15 , 4.170125E+10
1.000000E-08 , 1.000000E+16 , 2.765995E+10
1.000000E-08 , 1.000000E+17 , 2.617563E+10
1.000000E-08 , 1.000000E+18 , 2.602667E+10
1.000000E-08 , 1.000000E+19 , 2.601177E+10
1.000000E-07 , 1.000000E+13 , 8.471841E+09
1.000000E-07 , 1.000000E+14 , 5.998968E+10
1.000000E-07 , 1.000000E+15 , 8.337499E+10
1.000000E-07 , 1.000000E+16 , 7.550986E+10
1.000000E-07 , 1.000000E+17 , 7.457181E+10
1.000000E-07 , 1.000000E+18 , 7.447664E+10
1.000000E-07 , 1.000000E+19 , 7.446711E+10
