1.000000E+13 , 1.000000E+07 , 1.189735E+09
1.000000E+13 , 1.000000E+08 , 4.924893E+09
1.000000E+13 , 1.000000E+09 , 1.272104E+10
1.000000E+13 , 1.000000E+10 , 6.539096E+09
1.000000E+14 , 1.000000E+07 , 1.224257E+08
1.000000E+14 , 1.000000E+08 , 5.167682E+08
1.000000E+14 , 1.000000E+09 , 6.848644E+10
1.000000E+14 , 1.000000E+10 , 1.846045E+09
1.000000E+15 , 1.000000E+07 , 1.568502E+07
1.000000E+15 , 1.000000E+08 , 6.462073E+07
1.000000E+15 , 1.000000E+09 , 2.321892E+10
1.000000E+15 , 1.000000E+10 , 2.076677E+08
1.000000E+16 , 1.000000E+07 , 5.010937E+06
1.000000E+16 , 1.000000E+08 , 1.939108E+07
1.000000E+16 , 1.000000E+09 , 5.453450E+09
1.000000E+16 , 1.000000E+10 , 3.754856E+07
1.000000E+17 , 1.000000E+07 , 3.943528E+06
1.000000E+17 , 1.000000E+08 , 1.486807E+07
1.000000E+17 , 1.000000E+09 , 3.631090E+09
1.000000E+17 , 1.000000E+10 , 2.050966E+07
1.000000E+18 , 1.000000E+07 , 3.836787E+06
1.000000E+18 , 1.000000E+08 , 1.441577E+07
1.000000E+18 , 1.000000E+09 , 3.448748E+09
1.000000E+18 , 1.000000E+10 , 1.880554E+07
1.000000E+19 , 1.000000E+07 , 3.826113E+06
1.000000E+19 , 1.000000E+08 , 1.437054E+07
1.000000E+19 , 1.000000E+09 , 3.430513E+09
1.000000E+19 , 1.000000E+10 , 1.863513E+07
