1.000000E-11 , 1.000000E+07 , 3.477797E+06
1.000000E-11 , 1.000000E+08 , 1.331211E+07
1.000000E-11 , 1.000000E+09 , 3.731944E+09
1.000000E-11 , 1.000000E+10 , 2.745667E+07
1.000000E-10 , 1.000000E+07 , 5.010937E+06
1.000000E-10 , 1.000000E+08 , 1.939108E+07
1.000000E-10 , 1.000000E+09 , 5.453450E+09
1.000000E-10 , 1.000000E+10 , 3.754856E+07
1.000000E-09 , 1.000000E+07 , 1.051317E+07
1.000000E-09 , 1.000000E+08 , 4.069109E+07
1.000000E-09 , 1.000000E+09 , 1.105522E+10
1.000000E-09 , 1.000000E+10 , 6.895596E+07
1.000000E-08 , 1.000000E+07 , 2.740474E+07
1.000000E-08 , 1.000000E+08 , 1.056561E+08
1.000000E-08 , 1.000000E+09 , 2.765995E+10
1.000000E-08 , 1.000000E+10 , 1.594092E+08
1.000000E-07 , 1.000000E+07 , 7.539037E+07
1.000000E-07 , 1.000000E+08 , 2.893323E+08
1.000000E-07 , 1.000000E+09 , 7.550986E+10
1.000000E-07 , 1.000000E+10 , 5.352971E+08
