1.000000E+13 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145385E+09
1.000000E+13 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145112E+09
1.000000E+13 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144246E+09
1.000000E+13 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141546E+09
1.000000E+13 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134181E+09
1.000000E+14 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145458E+08
1.000000E+14 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145190E+08
1.000000E+14 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144337E+08
1.000000E+14 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141669E+08
1.000000E+14 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134330E+08
1.000000E+15 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145459E+07
1.000000E+15 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145192E+07
1.000000E+15 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144339E+07
1.000000E+15 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141675E+07
1.000000E+15 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134339E+07
1.000000E+16 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145459E+06
1.000000E+16 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145192E+06
1.000000E+16 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144340E+06
1.000000E+16 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141675E+06
1.000000E+16 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134340E+06
1.000000E+17 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145459E+05
1.000000E+17 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145192E+05
1.000000E+17 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144340E+05
1.000000E+17 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141676E+05
1.000000E+17 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134340E+05
1.000000E+18 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145459E+04
1.000000E+18 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145192E+04
1.000000E+18 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144340E+04
1.000000E+18 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141676E+04
1.000000E+18 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134340E+04
1.000000E+19 , 1.000000E-11 , 1.000000E+07 , 9.100000E-01 , 1.145459E+03
1.000000E+19 , 1.000000E-10 , 1.000000E+07 , 9.100000E-01 , 1.145192E+03
1.000000E+19 , 1.000000E-09 , 1.000000E+07 , 9.100000E-01 , 1.144340E+03
1.000000E+19 , 1.000000E-08 , 1.000000E+07 , 9.100000E-01 , 1.141676E+03
1.000000E+19 , 1.000000E-07 , 1.000000E+07 , 9.100000E-01 , 1.134340E+03
1.000000E+13 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.594243E+09
1.000000E+13 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.585420E+09
1.000000E+13 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.557792E+09
1.000000E+13 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.474661E+09
1.000000E+13 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.271574E+09
1.000000E+14 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.639509E+08
1.000000E+14 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.631529E+08
1.000000E+14 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.606293E+08
1.000000E+14 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.528359E+08
1.000000E+14 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.322515E+08
1.000000E+15 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.640031E+07
1.000000E+15 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.632170E+07
1.000000E+15 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.607281E+07
1.000000E+15 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.530190E+07
1.000000E+15 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.324819E+07
1.000000E+16 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.640041E+06
1.000000E+16 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.632192E+06
1.000000E+16 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.607339E+06
1.000000E+16 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.530335E+06
1.000000E+16 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.325019E+06
1.000000E+17 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.640042E+05
1.000000E+17 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.632194E+05
1.000000E+17 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.607344E+05
1.000000E+17 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.530349E+05
1.000000E+17 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.325039E+05
1.000000E+18 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.640042E+04
1.000000E+18 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.632194E+04
1.000000E+18 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.607345E+04
1.000000E+18 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.530351E+04
1.000000E+18 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.325041E+04
1.000000E+19 , 1.000000E-11 , 1.000000E+08 , 9.100000E-01 , 3.640042E+03
1.000000E+19 , 1.000000E-10 , 1.000000E+08 , 9.100000E-01 , 3.632194E+03
1.000000E+19 , 1.000000E-09 , 1.000000E+08 , 9.100000E-01 , 3.607345E+03
1.000000E+19 , 1.000000E-08 , 1.000000E+08 , 9.100000E-01 , 3.530351E+03
1.000000E+19 , 1.000000E-07 , 1.000000E+08 , 9.100000E-01 , 3.325041E+03
1.000000E+13 , 1.000000E-11 , 1.000000E+09 , 9.100000E-01 , 7.001964E+09
