1.000000E+07 , 9.100000E-01 , 3.679633E+06
1.000000E+07 , 9.200000E-01 , 3.895633E+06
1.000000E+07 , 9.300000E-01 , 4.167654E+06
1.000000E+07 , 9.400000E-01 , 4.522987E+06
1.000000E+07 , 9.500000E-01 , 5.010937E+06
1.000000E+07 , 9.600000E-01 , 5.731276E+06
1.000000E+07 , 9.700000E-01 , 6.923082E+06
1.000000E+07 , 9.800000E-01 , 9.347348E+06
1.000000E+07 , 9.900000E-01 , 1.748552E+07
1.000000E+08 , 9.100000E-01 , 1.119719E+07
1.000000E+08 , 9.200000E-01 , 1.231959E+07
1.000000E+08 , 9.300000E-01 , 1.384015E+07
1.000000E+08 , 9.400000E-01 , 1.601769E+07
1.000000E+08 , 9.500000E-01 , 1.939108E+07
1.000000E+08 , 9.600000E-01 , 2.527983E+07
1.000000E+08 , 9.700000E-01 , 3.786622E+07
1.000000E+08 , 9.800000E-01 , 7.881455E+07
1.000000E+08 , 9.900000E-01 , 7.238735E+08
1.000000E+09 , 9.100000E-01 , 1.956481E+08
1.000000E+09 , 9.200000E-01 , 3.604058E+08
1.000000E+09 , 9.300000E-01 , 9.543972E+08
1.000000E+09 , 9.400000E-01 , 9.283854E+09
1.000000E+09 , 9.500000E-01 , 5.453450E+09
1.000000E+09 , 9.600000E-01 , 6.355552E+08
1.000000E+09 , 9.700000E-01 , 2.140535E+08
1.000000E+09 , 9.800000E-01 , 9.996063E+07
1.000000E+09 , 9.900000E-01 , 5.470026E+07
1.000000E+10 , 9.100000E-01 , 6.670727E+07
1.000000E+10 , 9.200000E-01 , 5.700284E+07
1.000000E+10 , 9.300000E-01 , 4.919152E+07
1.000000E+10 , 9.400000E-01 , 4.281597E+07
1.000000E+10 , 9.500000E-01 , 3.754856E+07
1.000000E+10 , 9.600000E-01 , 3.314964E+07
1.000000E+10 , 9.700000E-01 , 2.944070E+07
1.000000E+10 , 9.800000E-01 , 2.628665E+07
1.000000E+10 , 9.900000E-01 , 2.358372E+07
